Country,Destination,Region,Group,Prefix,Valid Date,End Date,Change,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,614207,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,614208,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,614209,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61424,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61426,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61449,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61450,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61451,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61452,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Mobile - Vodafone,,MDL Non Premium,61453,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Satellite,,MDL Non Premium,6114,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Satellite,,MDL Non Premium,61145,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Satellite,,MDL Non Premium,61147,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Special Services,,MDL Premium,6113,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Special Services,,MDL Premium,6118,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Sydney,,MDL Non Premium,6128,01/01/2022 00:00,12/31/2099 23:59:59,,
Australia,Australia - Sydney,,MDL Non Premium,6129,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria,,MDL Non Premium,43,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - H3G,,MDL Non Premium,43660,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - H3G,,MDL Non Premium,4367833,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - H3G,,MDL Non Premium,4367890,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - H3G,,MDL Non Premium,4367891,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - H3G,,MDL Non Premium,4368183,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Lycatel,,MDL Non Premium,4368864,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,43644,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,43663,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,43664,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,43680,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,43688,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,4369981,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,4369982,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,4369988,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Mobilkom,,MDL Non Premium,4369989,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Orange,,MDL Non Premium,43681,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Orange,,MDL Non Premium,43699,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43651,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43652,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43653,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43655,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43657,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43659,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43661,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43665,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43666,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43667,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43668,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43669,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,4367,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43678,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,4368,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,4369,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43711,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43720,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43730,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43740,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Other,,MDL Non Premium,43780,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - Telering,,MDL Non Premium,43650,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - TMobile,,MDL Non Premium,43676,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Mobile - TMobile,,MDL Non Premium,43677,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43501,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43502,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43503,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43504,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43505,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43506,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43507,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43508,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43509,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,43517,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,4357,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - PNS,,MDL Non Premium,4359,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Premium,,MDL Premium,438,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Premium,,MDL Premium,439,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Special Services,,MDL Non Premium,43810,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Special Services,,MDL Non Premium,43820,01/01/2022 00:00,12/31/2099 23:59:59,,
Austria,Austria - Vienna,,MDL Non Premium,431,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan,,MDL Non Premium,994,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Baku,,MDL Non Premium,99412,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99440,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99444,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99450,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99451,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99455,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99460,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99470,01/01/2022 00:00,12/31/2099 23:59:59,,
Azerbaijan,Azerbaijan - Mobile,,MDL Non Premium,99477,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas,,MDL Non Premium,1242,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242357,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242359,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242375,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242376,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242395,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242421,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242422,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242423,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242424,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242425,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242426,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242427,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242428,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242429,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242431,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242432,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242433,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242434,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242435,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242436,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242437,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242438,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242439,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242441,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242442,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242443,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242445,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242446,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242447,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242448,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242449,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242451,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242452,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242453,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242454,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242455,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242456,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242457,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242458,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242462,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242463,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242464,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242465,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242466,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242467,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242468,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,124247,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242481,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242524,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242525,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242533,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242535,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242544,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242551,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242552,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242553,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242554,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242556,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242557,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242558,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242559,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242565,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242577,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242636,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242646,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahamas,Bahamas - Mobile,,MDL Non Premium,1242727,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain,,MDL Non Premium,973,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,97331,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,97332,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973322,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973380,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973381,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973382,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973383,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973384,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973387,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973388,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,973389,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,97339,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736670,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736671,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736672,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736673,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736674,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736675,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Batelco,,MDL Non Premium,9736676,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Mena,,MDL Non Premium,97377,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,97333,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,97334,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,973340,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,973341,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,973343,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,973344,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,973345,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,97335,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,97363,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,9736300,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,9736333,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,9736361,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Viva,,MDL Non Premium,9736366,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Zain,,MDL Non Premium,97336,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Zain,,MDL Non Premium,97337,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Zain,,MDL Non Premium,973663,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Zain,,MDL Non Premium,973666,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Mobile - Zain,,MDL Non Premium,973669,01/01/2022 00:00,12/31/2099 23:59:59,,
Bahrain,Bahrain - Premium,,MDL Premium,9739,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh,,MDL Non Premium,880,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Chittagong,,MDL Non Premium,88031,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Dhaka,,MDL Non Premium,8802,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Airtel,,MDL Non Premium,88016,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Banglalink,,MDL Non Premium,88019,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Grameen,,MDL Non Premium,88017,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Other,,MDL Non Premium,8801,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Other,,MDL Non Premium,88011,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Other,,MDL Non Premium,88015,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Mobile - Robi,,MDL Non Premium,88018,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880015,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880016,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880017,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880018,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880019,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880028,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880029,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880031,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880082,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880303,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880321,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880322,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880331,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880332,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880341,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880351,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880379,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880412,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880417,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880418,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880421,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880422,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880431,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880441,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880445,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880447,01/01/2022 00:00,12/31/2099 23:59:59,,
Bangladesh,Bangladesh - Other Cities,,MDL Non Premium,880449,01/01/2022 00:00,12/31/2099 23:59:59,,
